id,name,city,state,type,ranking,avg_fees,website,offered_degrees,description,created_at,updated_at,college_code,canonical_name,country_code,postal_code,source_system,source_reference,data_version,last_reviewed_at,is_published
c9de03af-27c6-4918-8315-5c21b9076fdc,College of Professional Education — Ludhiana Reference Campus 4893,Ludhiana,Punjab,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04893,College of Professional Education — Ludhiana Reference Campus 4893,IN,104893,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
97457a51-d4b7-4420-be60-197e1ebca193,Academy of Digital and Design Studies — Gurugram Reference Campus 4894,Gurugram,Haryana,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04894,Academy of Digital and Design Studies — Gurugram Reference Campus 4894,IN,104894,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3f74a1ab-2664-4733-9cd8-d866d5574057,Institute of Commerce and Economics — Patna Reference Campus 4895,Patna,Bihar,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04895,Institute of Commerce and Economics — Patna Reference Campus 4895,IN,104895,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f029d899-075f-463c-898b-6056ade6ec47,College of Health and Life Sciences — Guwahati Reference Campus 4896,Guwahati,Assam,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04896,College of Health and Life Sciences — Guwahati Reference Campus 4896,IN,104896,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
5dd27495-9437-4d37-be10-14ef2c3e9f5f,Institute of Technology and Management — Ranchi Reference Campus 4897,Ranchi,Jharkhand,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04897,Institute of Technology and Management — Ranchi Reference Campus 4897,IN,104897,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
207a920f-f2d7-4e93-bf8c-00dddd2299f9,College of Arts and Sciences — Raipur Reference Campus 4898,Raipur,Chhattisgarh,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04898,College of Arts and Sciences — Raipur Reference Campus 4898,IN,104898,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1cec7d05-f4cd-4fd0-ae52-ec960d2dfacc,School of Business and Innovation — Dehradun Reference Campus 4899,Dehradun,Uttarakhand,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04899,School of Business and Innovation — Dehradun Reference Campus 4899,IN,104899,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2a71c630-33ef-46b2-9a4f-af7b9e2d6f5e,Institute of Engineering and Applied Studies — Shimla Reference Campus 4900,Shimla,Himachal Pradesh,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04900,Institute of Engineering and Applied Studies — Shimla Reference Campus 4900,IN,104900,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
8406efed-a1c1-411c-8699-ea73202e8ed2,College of Professional Education — Mumbai Reference Campus 4901,Mumbai,Maharashtra,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04901,College of Professional Education — Mumbai Reference Campus 4901,IN,104901,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2b62f466-5930-491a-bfd9-8298702fde67,Academy of Digital and Design Studies — Bengaluru Reference Campus 4902,Bengaluru,Karnataka,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04902,Academy of Digital and Design Studies — Bengaluru Reference Campus 4902,IN,104902,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
c76d5c70-9808-47fd-8186-4e00a214b89c,Institute of Commerce and Economics — Chennai Reference Campus 4903,Chennai,Tamil Nadu,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04903,Institute of Commerce and Economics — Chennai Reference Campus 4903,IN,104903,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
227b15f7-bc7e-4910-8158-7e41d1c5d163,College of Health and Life Sciences — Lucknow Reference Campus 4904,Lucknow,Uttar Pradesh,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04904,College of Health and Life Sciences — Lucknow Reference Campus 4904,IN,104904,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
94a814e8-ced4-430d-a8e0-cfb29fde93cb,Institute of Technology and Management — Ahmedabad Reference Campus 4905,Ahmedabad,Gujarat,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04905,Institute of Technology and Management — Ahmedabad Reference Campus 4905,IN,104905,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
cd8b1dcf-ec1d-42cf-aeda-dc184fc3da63,College of Arts and Sciences — Jaipur Reference Campus 4906,Jaipur,Rajasthan,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04906,College of Arts and Sciences — Jaipur Reference Campus 4906,IN,104906,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9074594f-9e6a-42fa-ab96-24459ae6d8b5,School of Business and Innovation — Kolkata Reference Campus 4907,Kolkata,West Bengal,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04907,School of Business and Innovation — Kolkata Reference Campus 4907,IN,104907,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
e53d4150-7af1-4562-8f99-54620c29f9d8,Institute of Engineering and Applied Studies — Bhopal Reference Campus 4908,Bhopal,Madhya Pradesh,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04908,Institute of Engineering and Applied Studies — Bhopal Reference Campus 4908,IN,104908,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
671f20e3-6e28-4c3c-b21e-8612f0df464c,College of Professional Education — Hyderabad Reference Campus 4909,Hyderabad,Telangana,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04909,College of Professional Education — Hyderabad Reference Campus 4909,IN,104909,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
70e98983-20eb-4181-9f74-4df988ff6aa1,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 4910,Visakhapatnam,Andhra Pradesh,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04910,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 4910,IN,104910,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f98397f9-3663-4958-ba36-5c60673fb8e9,Institute of Commerce and Economics — Kochi Reference Campus 4911,Kochi,Kerala,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04911,Institute of Commerce and Economics — Kochi Reference Campus 4911,IN,104911,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9b4dfbdf-e1d4-4ef2-9010-9c6c7575bb4b,College of Health and Life Sciences — Bhubaneswar Reference Campus 4912,Bhubaneswar,Odisha,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04912,College of Health and Life Sciences — Bhubaneswar Reference Campus 4912,IN,104912,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d2dc738d-d58a-4e2f-b87b-bb66111a9338,Institute of Technology and Management — Ludhiana Reference Campus 4913,Ludhiana,Punjab,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04913,Institute of Technology and Management — Ludhiana Reference Campus 4913,IN,104913,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2239011e-3e67-411c-973d-eaf5b3203831,College of Arts and Sciences — Gurugram Reference Campus 4914,Gurugram,Haryana,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04914,College of Arts and Sciences — Gurugram Reference Campus 4914,IN,104914,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f7784b69-7318-4ae9-a44c-527ce709e568,School of Business and Innovation — Patna Reference Campus 4915,Patna,Bihar,deemed,,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04915,School of Business and Innovation — Patna Reference Campus 4915,IN,104915,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
63970777-cb42-4a98-b68e-131f1dfe87aa,Institute of Engineering and Applied Studies — Guwahati Reference Campus 4916,Guwahati,Assam,autonomous,,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04916,Institute of Engineering and Applied Studies — Guwahati Reference Campus 4916,IN,104916,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
76ec660b-3bd3-4444-bbd2-0918151e80b0,College of Professional Education — Ranchi Reference Campus 4917,Ranchi,Jharkhand,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04917,College of Professional Education — Ranchi Reference Campus 4917,IN,104917,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
16e2f133-a8b3-4a08-ba5a-77a4d0e86d77,Academy of Digital and Design Studies — Raipur Reference Campus 4918,Raipur,Chhattisgarh,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04918,Academy of Digital and Design Studies — Raipur Reference Campus 4918,IN,104918,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1675a603-9154-4ec4-aa09-65dd0b9d1187,Institute of Commerce and Economics — Dehradun Reference Campus 4919,Dehradun,Uttarakhand,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04919,Institute of Commerce and Economics — Dehradun Reference Campus 4919,IN,104919,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
74fdb1b7-412d-4961-b9aa-bf59bacc4337,College of Health and Life Sciences — Shimla Reference Campus 4920,Shimla,Himachal Pradesh,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04920,College of Health and Life Sciences — Shimla Reference Campus 4920,IN,104920,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1a9317e0-951e-4f46-80b6-dc5524b3cd4a,Institute of Technology and Management — Mumbai Reference Campus 4921,Mumbai,Maharashtra,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04921,Institute of Technology and Management — Mumbai Reference Campus 4921,IN,104921,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3a9b6beb-a81a-4c62-951b-5f6f962daa04,College of Arts and Sciences — Bengaluru Reference Campus 4922,Bengaluru,Karnataka,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04922,College of Arts and Sciences — Bengaluru Reference Campus 4922,IN,104922,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
bf02fcb3-99cf-4359-ad4d-7528d05002ce,School of Business and Innovation — Chennai Reference Campus 4923,Chennai,Tamil Nadu,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04923,School of Business and Innovation — Chennai Reference Campus 4923,IN,104923,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4647f692-fa65-4b96-863d-25b6cdb70ffe,Institute of Engineering and Applied Studies — Lucknow Reference Campus 4924,Lucknow,Uttar Pradesh,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04924,Institute of Engineering and Applied Studies — Lucknow Reference Campus 4924,IN,104924,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
bff84866-553a-48ca-9f35-19ba841ee7b8,College of Professional Education — Ahmedabad Reference Campus 4925,Ahmedabad,Gujarat,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04925,College of Professional Education — Ahmedabad Reference Campus 4925,IN,104925,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f2f6ac40-c50b-46bf-a7fc-438f60905f10,Academy of Digital and Design Studies — Jaipur Reference Campus 4926,Jaipur,Rajasthan,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04926,Academy of Digital and Design Studies — Jaipur Reference Campus 4926,IN,104926,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
cb49111c-626d-4c04-b2f4-61f7862d818f,Institute of Commerce and Economics — Kolkata Reference Campus 4927,Kolkata,West Bengal,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04927,Institute of Commerce and Economics — Kolkata Reference Campus 4927,IN,104927,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2cc3b36b-3980-40d1-9c3f-f083637c34b9,College of Health and Life Sciences — Bhopal Reference Campus 4928,Bhopal,Madhya Pradesh,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04928,College of Health and Life Sciences — Bhopal Reference Campus 4928,IN,104928,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
b7f8b6e5-8500-47b5-bcad-7b7d27ec353a,Institute of Technology and Management — Hyderabad Reference Campus 4929,Hyderabad,Telangana,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04929,Institute of Technology and Management — Hyderabad Reference Campus 4929,IN,104929,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
40c1f10d-8698-4aa0-9ee9-f86b3834ea42,College of Arts and Sciences — Visakhapatnam Reference Campus 4930,Visakhapatnam,Andhra Pradesh,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04930,College of Arts and Sciences — Visakhapatnam Reference Campus 4930,IN,104930,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
92797cf6-6c40-44bb-8ecd-b7a89ce8dd5a,School of Business and Innovation — Kochi Reference Campus 4931,Kochi,Kerala,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04931,School of Business and Innovation — Kochi Reference Campus 4931,IN,104931,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
e2d9cf89-6725-452d-828c-ca3392ece74d,Institute of Engineering and Applied Studies — Bhubaneswar Reference Campus 4932,Bhubaneswar,Odisha,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04932,Institute of Engineering and Applied Studies — Bhubaneswar Reference Campus 4932,IN,104932,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
fd0a737f-1740-4863-a368-699a5786fc41,College of Professional Education — Ludhiana Reference Campus 4933,Ludhiana,Punjab,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04933,College of Professional Education — Ludhiana Reference Campus 4933,IN,104933,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
20bb9165-89aa-4550-9c86-9599da275874,Academy of Digital and Design Studies — Gurugram Reference Campus 4934,Gurugram,Haryana,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04934,Academy of Digital and Design Studies — Gurugram Reference Campus 4934,IN,104934,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
78a67c74-3758-49db-8626-195bc430a126,Institute of Commerce and Economics — Patna Reference Campus 4935,Patna,Bihar,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04935,Institute of Commerce and Economics — Patna Reference Campus 4935,IN,104935,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
03f95523-7034-4e16-9677-b9a7f50c3613,College of Health and Life Sciences — Guwahati Reference Campus 4936,Guwahati,Assam,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04936,College of Health and Life Sciences — Guwahati Reference Campus 4936,IN,104936,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
5422295f-a844-455a-971a-a69e84455a50,Institute of Technology and Management — Ranchi Reference Campus 4937,Ranchi,Jharkhand,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04937,Institute of Technology and Management — Ranchi Reference Campus 4937,IN,104937,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1fc1ee81-f812-4ae0-a4e5-d07403f227b0,College of Arts and Sciences — Raipur Reference Campus 4938,Raipur,Chhattisgarh,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04938,College of Arts and Sciences — Raipur Reference Campus 4938,IN,104938,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
e0a10ab2-ee38-41c6-bad5-e41394370f2a,School of Business and Innovation — Dehradun Reference Campus 4939,Dehradun,Uttarakhand,deemed,,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04939,School of Business and Innovation — Dehradun Reference Campus 4939,IN,104939,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ac4c97e7-f4c6-4895-82cf-76a61770fdac,Institute of Engineering and Applied Studies — Shimla Reference Campus 4940,Shimla,Himachal Pradesh,autonomous,,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04940,Institute of Engineering and Applied Studies — Shimla Reference Campus 4940,IN,104940,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
24ab3bbb-6295-4f8c-9046-7658d58cd6dc,College of Professional Education — Mumbai Reference Campus 4941,Mumbai,Maharashtra,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04941,College of Professional Education — Mumbai Reference Campus 4941,IN,104941,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
df9d7b9a-90a9-4f0d-b8f8-f24f28dcdb14,Academy of Digital and Design Studies — Bengaluru Reference Campus 4942,Bengaluru,Karnataka,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04942,Academy of Digital and Design Studies — Bengaluru Reference Campus 4942,IN,104942,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
cd479ee7-47e4-48ce-bc8b-08849504fef0,Institute of Commerce and Economics — Chennai Reference Campus 4943,Chennai,Tamil Nadu,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04943,Institute of Commerce and Economics — Chennai Reference Campus 4943,IN,104943,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9133a798-bc11-4e82-bbe0-755743b9cb65,College of Health and Life Sciences — Lucknow Reference Campus 4944,Lucknow,Uttar Pradesh,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04944,College of Health and Life Sciences — Lucknow Reference Campus 4944,IN,104944,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
42e701fb-2878-4dab-85cd-e33cd9cea84f,Institute of Technology and Management — Ahmedabad Reference Campus 4945,Ahmedabad,Gujarat,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04945,Institute of Technology and Management — Ahmedabad Reference Campus 4945,IN,104945,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ba3b71e2-cd82-4f36-8ed5-436ced2aae30,College of Arts and Sciences — Jaipur Reference Campus 4946,Jaipur,Rajasthan,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04946,College of Arts and Sciences — Jaipur Reference Campus 4946,IN,104946,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
feb88b27-3fd7-4780-ae3e-00d1d096f073,School of Business and Innovation — Kolkata Reference Campus 4947,Kolkata,West Bengal,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04947,School of Business and Innovation — Kolkata Reference Campus 4947,IN,104947,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
