id,name,short_name,level,duration_years,stream,description,avg_fees,career_tags,created_at,updated_at,degree_code,canonical_name,eligibility_summary,fee_min_inr,fee_max_inr,source_system,source_reference,data_version,last_reviewed_at,is_published
eeaeb1df-0783-438f-aadc-8b30818ec993,Bachelor of Design (Entrepreneurship),B.DESI-10,undergrad,3,Design,Undergraduate pathway combining core Design foundations with entrepreneurship applications.,530000,"{design,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-244,Bachelor of Design (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
7d90f870-4c66-4ecc-99ef-dc7addced66c,Bachelor of Design (International Studies),B.DESI-11,undergrad,3,Design,Undergraduate pathway combining core Design foundations with international studies applications.,430000,"{design,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-245,Bachelor of Design (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,790000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
64d4aa5a-1fe0-4f4d-92a3-13e9fbad4ccd,Bachelor of Design (Human-Centred Practice),B.DESI-12,undergrad,3,Design,Undergraduate pathway combining core Design foundations with human-centred practice applications.,330000,"{design,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-246,Bachelor of Design (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c036a3d2-4a8b-4d03-a1ea-0dc5069dd71b,Bachelor of Design (Financial Applications),B.DESI-13,undergrad,3,Design,Undergraduate pathway combining core Design foundations with financial applications applications.,230000,"{design,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-247,Bachelor of Design (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,130000.00,370000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
80d1b846-3257-4eec-98b6-137e5dba8ba5,Bachelor of Design (Healthcare Applications),B.DESI-14,undergrad,3,Design,Undergraduate pathway combining core Design foundations with healthcare applications applications.,580000,"{design,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-248,Bachelor of Design (Healthcare Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c24e4a56-f20a-4ff4-a3da-aad7bc09ae31,Bachelor of Design (Education Applications),B.DESI-15,undergrad,3,Design,Undergraduate pathway combining core Design foundations with education applications applications.,480000,"{design,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-249,Bachelor of Design (Education Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
59172eb7-73c8-4d31-bb0c-01b78133dd70,Bachelor of Design (Public Sector Applications),B.DESI-16,undergrad,3,Design,Undergraduate pathway combining core Design foundations with public sector applications applications.,380000,"{design,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-250,Bachelor of Design (Public Sector Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
95984566-fb8a-4877-b0c5-a087902ca4b9,Bachelor of Design (Industrial Practice),B.DESI-17,undergrad,3,Design,Undergraduate pathway combining core Design foundations with industrial practice applications.,280000,"{design,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-251,Bachelor of Design (Industrial Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
46a9476e-90bd-47f0-b128-8880cddec433,Bachelor of Design (Strategic Management),B.DESI-18,undergrad,3,Design,Undergraduate pathway combining core Design foundations with strategic management applications.,180000,"{design,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-252,Bachelor of Design (Strategic Management),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
52c5096b-7638-462b-91bc-d5145b307c46,Bachelor of Psychology (General),B.PSYC-01,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with general applications.,555000,"{psychology,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-253,Bachelor of Psychology (General),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
58adc087-91c3-4888-9af6-df26d85090a8,Bachelor of Psychology (Applied Studies),B.PSYC-02,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with applied studies applications.,480000,"{psychology,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-254,Bachelor of Psychology (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
504480cf-ddfb-4333-af20-14b5aad9410d,Bachelor of Psychology (Advanced Systems),B.PSYC-03,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with advanced systems applications.,405000,"{psychology,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-255,Bachelor of Psychology (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
0de8422f-b7e4-4f38-a67a-c641478d2e35,Bachelor of Psychology (Analytics),B.PSYC-04,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with analytics applications.,330000,"{psychology,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-256,Bachelor of Psychology (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
08d2c2d1-5840-4e58-bb24-2b086e41d4ca,Bachelor of Psychology (Digital Innovation),B.PSYC-05,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with digital innovation applications.,255000,"{psychology,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-257,Bachelor of Psychology (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
427d3767-d17a-4b53-974b-3ebe7b28570d,Bachelor of Psychology (Sustainable Practice),B.PSYC-06,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with sustainable practice applications.,180000,"{psychology,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-258,Bachelor of Psychology (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
025f63b0-4ff8-42ef-aba9-72e6aa28fa51,Bachelor of Psychology (Research),B.PSYC-07,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with research applications.,555000,"{psychology,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-259,Bachelor of Psychology (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c4cb5cca-f9fb-4cad-8453-74bef1a84cbb,Bachelor of Psychology (Operations),B.PSYC-08,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with operations applications.,480000,"{psychology,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-260,Bachelor of Psychology (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c44257e8-3915-4627-bcbf-4ab5e06aead8,Bachelor of Psychology (Product Development),B.PSYC-09,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with product development applications.,405000,"{psychology,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-261,Bachelor of Psychology (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c4d13809-f06c-45c9-90da-225dd03306c4,Bachelor of Psychology (Entrepreneurship),B.PSYC-10,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with entrepreneurship applications.,330000,"{psychology,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-262,Bachelor of Psychology (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f3616513-da8f-4830-afb8-a49624f0ed82,Bachelor of Psychology (International Studies),B.PSYC-11,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with international studies applications.,255000,"{psychology,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-263,Bachelor of Psychology (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c0e0da9f-f4dc-4e75-b47d-da1ffeaa52de,Bachelor of Psychology (Human-Centred Practice),B.PSYC-12,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with human-centred practice applications.,180000,"{psychology,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-264,Bachelor of Psychology (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
86a7f118-b931-4f0d-996f-a0db8dc50ac8,Bachelor of Psychology (Financial Applications),B.PSYC-13,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with financial applications applications.,555000,"{psychology,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-265,Bachelor of Psychology (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
65eca17a-5bc8-402b-84f7-e3403aaa25f1,Bachelor of Psychology (Healthcare Applications),B.PSYC-14,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with healthcare applications applications.,480000,"{psychology,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-266,Bachelor of Psychology (Healthcare Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3bcb8bcc-bbe3-42cf-bac6-6fb6c1b03db5,Bachelor of Psychology (Education Applications),B.PSYC-15,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with education applications applications.,405000,"{psychology,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-267,Bachelor of Psychology (Education Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
60ae6493-0b95-420e-8023-4b4124924b23,Bachelor of Psychology (Public Sector Applications),B.PSYC-16,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with public sector applications applications.,330000,"{psychology,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-268,Bachelor of Psychology (Public Sector Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
e7fe5905-dd65-49bc-8371-1f76985d56e0,Bachelor of Psychology (Industrial Practice),B.PSYC-17,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with industrial practice applications.,255000,"{psychology,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-269,Bachelor of Psychology (Industrial Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ae292e71-56a6-462c-a580-4b9a01dfef58,Bachelor of Psychology (Strategic Management),B.PSYC-18,undergrad,3,Psychology,Undergraduate pathway combining core Psychology foundations with strategic management applications.,180000,"{psychology,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-270,Bachelor of Psychology (Strategic Management),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8654227e-0883-4d82-9171-b9b6225b5079,Bachelor of Media Studies (General),B.MEDI-01,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with general applications.,580000,"{media-studies,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-271,Bachelor of Media Studies (General),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
4841eaf0-3eab-4f87-a6a8-5fefde41bb19,Bachelor of Media Studies (Applied Studies),B.MEDI-02,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with applied studies applications.,530000,"{media-studies,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-272,Bachelor of Media Studies (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
80f8f69d-c9ff-47fc-8b7b-60805aff5ff1,Bachelor of Media Studies (Advanced Systems),B.MEDI-03,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with advanced systems applications.,480000,"{media-studies,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-273,Bachelor of Media Studies (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
766df225-95d6-4451-a3a0-844de46f143e,Bachelor of Media Studies (Analytics),B.MEDI-04,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with analytics applications.,430000,"{media-studies,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-274,Bachelor of Media Studies (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
e5977c66-cea6-4e1c-be5b-539c16b63b7f,Bachelor of Media Studies (Digital Innovation),B.MEDI-05,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with digital innovation applications.,380000,"{media-studies,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-275,Bachelor of Media Studies (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
bf575746-0944-45aa-a44e-4575bc090564,Bachelor of Media Studies (Sustainable Practice),B.MEDI-06,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with sustainable practice applications.,330000,"{media-studies,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-276,Bachelor of Media Studies (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8e783cb9-b674-4bb7-9e63-1f64908797e1,Bachelor of Media Studies (Research),B.MEDI-07,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with research applications.,280000,"{media-studies,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-277,Bachelor of Media Studies (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
52ecb7f8-b5c1-4898-a4d9-e6b7e085bc30,Bachelor of Media Studies (Operations),B.MEDI-08,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with operations applications.,230000,"{media-studies,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-278,Bachelor of Media Studies (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
a8e89dc2-856d-49f7-a1a5-9044beaef1a2,Bachelor of Media Studies (Product Development),B.MEDI-09,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with product development applications.,180000,"{media-studies,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-279,Bachelor of Media Studies (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9dca3382-f88a-4658-9d36-6f38e58f869a,Bachelor of Media Studies (Entrepreneurship),B.MEDI-10,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with entrepreneurship applications.,580000,"{media-studies,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-280,Bachelor of Media Studies (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
383e4044-70bc-428f-bd8e-034dc4ae311c,Bachelor of Media Studies (International Studies),B.MEDI-11,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with international studies applications.,530000,"{media-studies,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-281,Bachelor of Media Studies (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f0df6aba-cc24-408c-a04d-1736383450e4,Bachelor of Media Studies (Human-Centred Practice),B.MEDI-12,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with human-centred practice applications.,480000,"{media-studies,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-282,Bachelor of Media Studies (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5598bf45-8426-41c3-b30a-34363b555b1c,Bachelor of Media Studies (Financial Applications),B.MEDI-13,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with financial applications applications.,430000,"{media-studies,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-283,Bachelor of Media Studies (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
2c26707e-eeb1-4272-b49b-cdece33fd222,Bachelor of Media Studies (Healthcare Applications),B.MEDI-14,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with healthcare applications applications.,380000,"{media-studies,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-284,Bachelor of Media Studies (Healthcare Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
1377145d-cfb1-4754-8b02-fce2716b7c7e,Bachelor of Media Studies (Education Applications),B.MEDI-15,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with education applications applications.,330000,"{media-studies,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-285,Bachelor of Media Studies (Education Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
110cbc64-423c-4a79-a2c4-41b57d564387,Bachelor of Media Studies (Public Sector Applications),B.MEDI-16,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with public sector applications applications.,280000,"{media-studies,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-286,Bachelor of Media Studies (Public Sector Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8aa5c8f7-b160-4807-a505-50106f2da71a,Bachelor of Media Studies (Industrial Practice),B.MEDI-17,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with industrial practice applications.,230000,"{media-studies,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-287,Bachelor of Media Studies (Industrial Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5f9e7f63-96be-408d-9411-3c541250c1a7,Bachelor of Media Studies (Strategic Management),B.MEDI-18,undergrad,3,Media Studies,Undergraduate pathway combining core Media Studies foundations with strategic management applications.,180000,"{media-studies,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-288,Bachelor of Media Studies (Strategic Management),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f308712f-f71d-4a9d-b950-a27dca30d66a,Bachelor of Hospitality Management (General),B.HOSP-01,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with general applications.,605000,"{hospitality-management,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-289,Bachelor of Hospitality Management (General),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,190000.00,895000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9fa7247f-e14d-40d5-8839-3b3d780ae543,Bachelor of Hospitality Management (Applied Studies),B.HOSP-02,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with applied studies applications.,580000,"{hospitality-management,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-290,Bachelor of Hospitality Management (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,790000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d0b69d60-d99d-478d-b016-c3c449b4d699,Bachelor of Hospitality Management (Advanced Systems),B.HOSP-03,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with advanced systems applications.,555000,"{hospitality-management,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-291,Bachelor of Hospitality Management (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,685000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f6cdf5c4-7fdc-4acf-a22d-72a3ce1838d8,Bachelor of Hospitality Management (Analytics),B.HOSP-04,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with analytics applications.,530000,"{hospitality-management,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-292,Bachelor of Hospitality Management (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
0a858985-8ebb-4bec-bf16-41adc47bb338,Bachelor of Hospitality Management (Digital Innovation),B.HOSP-05,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with digital innovation applications.,505000,"{hospitality-management,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-293,Bachelor of Hospitality Management (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,110000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3f53a443-c0cf-426a-a592-85228255bbad,Bachelor of Hospitality Management (Sustainable Practice),B.HOSP-06,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with sustainable practice applications.,480000,"{hospitality-management,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-294,Bachelor of Hospitality Management (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,370000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8d6fd53e-fd2f-4336-85b5-75b4ac4087fe,Bachelor of Hospitality Management (Research),B.HOSP-07,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with research applications.,455000,"{hospitality-management,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-295,Bachelor of Hospitality Management (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,310000.00,965000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
86e0c196-4c6d-49d0-a202-6a50659078fa,Bachelor of Hospitality Management (Operations),B.HOSP-08,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with operations applications.,430000,"{hospitality-management,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-296,Bachelor of Hospitality Management (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
