career_id,degree_id,requirement_level,notes
1aa96704-791b-44d8-8c0f-6caaf0ee7d84,597837c4-573a-4867-a1d0-a25ea66f80be,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
aaffa57a-10bf-469d-af88-fa571d25df95,9f2d3a1c-b629-4c8f-a546-aa2314d83f0b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
80b0757c-cd4f-4cb9-8639-0cd56135e0ed,9f2d3a1c-b629-4c8f-a546-aa2314d83f0b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1aa96704-791b-44d8-8c0f-6caaf0ee7d84,9f2d3a1c-b629-4c8f-a546-aa2314d83f0b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
caf55f2f-ca12-4f79-9dde-72fa37ca6bc6,9f2d3a1c-b629-4c8f-a546-aa2314d83f0b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fc51ee7d-62b1-4a95-adaf-9e47e456950e,eeaeb1df-0783-438f-aadc-8b30818ec993,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bbe4af51-cfa8-4d0c-9d90-d99e47972ab4,eeaeb1df-0783-438f-aadc-8b30818ec993,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b666d26c-ab9b-4f6b-98ec-ff7d88c9319e,eeaeb1df-0783-438f-aadc-8b30818ec993,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
69017f1f-daee-4c49-8358-72afdb12c263,eeaeb1df-0783-438f-aadc-8b30818ec993,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4f17135d-32a2-46c4-a5d5-e0ed54cfff84,7d90f870-4c66-4ecc-99ef-dc7addced66c,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
730e1173-3432-492f-aaa3-3d6a14ccac8b,7d90f870-4c66-4ecc-99ef-dc7addced66c,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
68878a2c-fc74-4c1f-9b4a-34d5f177c8ac,7d90f870-4c66-4ecc-99ef-dc7addced66c,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f4436149-e6a8-4b28-bb54-4af93cd323f3,7d90f870-4c66-4ecc-99ef-dc7addced66c,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
66ffbc22-1a4a-4e8d-91a0-4615915d7371,64d4aa5a-1fe0-4f4d-92a3-13e9fbad4ccd,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
183697c6-14ad-4db4-a84e-11ddaf0ea114,64d4aa5a-1fe0-4f4d-92a3-13e9fbad4ccd,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9f02ffaf-f98d-438b-8868-163f28a4a3b9,64d4aa5a-1fe0-4f4d-92a3-13e9fbad4ccd,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4d65e2f8-07c9-4207-98e2-98342ffbda63,64d4aa5a-1fe0-4f4d-92a3-13e9fbad4ccd,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
03022e59-d3a1-42f6-8be5-447e5ac4b063,c036a3d2-4a8b-4d03-a1ea-0dc5069dd71b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
878c951f-dde1-47b3-aaed-8c63b836a3e0,c036a3d2-4a8b-4d03-a1ea-0dc5069dd71b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
78df5425-d479-4823-a822-7d427c0015e9,c036a3d2-4a8b-4d03-a1ea-0dc5069dd71b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
911df416-b8f3-4ac8-85f9-a88ee35a6bb4,c036a3d2-4a8b-4d03-a1ea-0dc5069dd71b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e031ad3a-d189-486a-b2b8-9d29f3ba8ce6,80d1b846-3257-4eec-98b6-137e5dba8ba5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f784880a-f205-4ae8-bdc4-c438aadd67dc,80d1b846-3257-4eec-98b6-137e5dba8ba5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
dbb656b8-3c0f-4e24-8f85-181abcc4020e,80d1b846-3257-4eec-98b6-137e5dba8ba5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1ba38b52-7443-4bcf-953f-50fc963b8ee3,80d1b846-3257-4eec-98b6-137e5dba8ba5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
55910ece-22d7-4278-adee-4c22e7442f7f,c24e4a56-f20a-4ff4-a3da-aad7bc09ae31,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
25f72b94-973b-41b1-a6b4-32d504cbfb15,c24e4a56-f20a-4ff4-a3da-aad7bc09ae31,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d99c14e1-1477-4d20-819c-cd3a4c491036,c24e4a56-f20a-4ff4-a3da-aad7bc09ae31,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
42c7477b-2102-40b6-b6a6-87d578e144e7,c24e4a56-f20a-4ff4-a3da-aad7bc09ae31,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cf1af439-e0a4-4ddf-b26b-b0957a451bca,59172eb7-73c8-4d31-bb0c-01b78133dd70,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
361de942-6880-4094-bb78-783ea17f6c11,59172eb7-73c8-4d31-bb0c-01b78133dd70,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
3f3ee8a2-f64b-470a-b192-8e562adb67fd,59172eb7-73c8-4d31-bb0c-01b78133dd70,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8fd6cd61-aaef-4df1-8d58-82a2a131c2f0,59172eb7-73c8-4d31-bb0c-01b78133dd70,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d522cd44-e6b5-499c-80d3-f05d977708b5,95984566-fb8a-4877-b0c5-a087902ca4b9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a41862ac-82a3-4719-b432-bf90bf19a592,95984566-fb8a-4877-b0c5-a087902ca4b9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cd072d61-91d5-40fb-a243-f29c8968ea48,95984566-fb8a-4877-b0c5-a087902ca4b9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
09d46afc-22ad-418b-bb45-61f1e764880c,95984566-fb8a-4877-b0c5-a087902ca4b9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
415da3b7-8d4d-4b0f-acfb-c3a0889bdca4,46a9476e-90bd-47f0-b128-8880cddec433,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d3c8d261-f4c3-4ccd-9016-a47c84076465,46a9476e-90bd-47f0-b128-8880cddec433,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6ecdf780-7a48-47d5-a6d7-baeaaae24c85,46a9476e-90bd-47f0-b128-8880cddec433,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ece14bcb-42e8-45e3-82bd-cee5682030da,46a9476e-90bd-47f0-b128-8880cddec433,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a43eb17f-86ff-489b-8afc-71f8fd366c4f,52c5096b-7638-462b-91bc-d5145b307c46,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f9a4f704-670c-4e64-8cfb-7cc7fc1635eb,52c5096b-7638-462b-91bc-d5145b307c46,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a5bff769-4387-49a5-b9a4-6fae68aa900a,52c5096b-7638-462b-91bc-d5145b307c46,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1aa96704-791b-44d8-8c0f-6caaf0ee7d84,52c5096b-7638-462b-91bc-d5145b307c46,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c9065566-b81f-4f92-bca7-96666e424aeb,58adc087-91c3-4888-9af6-df26d85090a8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6a127214-604c-4552-840e-d6fb7f5ff976,58adc087-91c3-4888-9af6-df26d85090a8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2c2b4a12-8886-415a-bb5f-1e4c46545673,58adc087-91c3-4888-9af6-df26d85090a8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
03e18b61-34d0-442b-9414-40d13f324a8b,58adc087-91c3-4888-9af6-df26d85090a8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a43eb17f-86ff-489b-8afc-71f8fd366c4f,504480cf-ddfb-4333-af20-14b5aad9410d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4f17135d-32a2-46c4-a5d5-e0ed54cfff84,504480cf-ddfb-4333-af20-14b5aad9410d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2cd225a2-6413-4558-a48f-53898de51e9b,504480cf-ddfb-4333-af20-14b5aad9410d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6c4ef3c5-9e34-4a47-9b50-f554f45a87b1,504480cf-ddfb-4333-af20-14b5aad9410d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
94225a29-710b-44a4-9927-820675b52778,0de8422f-b7e4-4f38-a67a-c641478d2e35,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fc51ee7d-62b1-4a95-adaf-9e47e456950e,0de8422f-b7e4-4f38-a67a-c641478d2e35,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f6e4fb09-0801-4ff2-8775-5f8aedc61d16,0de8422f-b7e4-4f38-a67a-c641478d2e35,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f3c4bab8-4660-4796-b250-e91fbb8fb7e6,0de8422f-b7e4-4f38-a67a-c641478d2e35,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0f12b285-e2eb-4e0b-9160-11d415780e54,08d2c2d1-5840-4e58-bb24-2b086e41d4ca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
74e2648e-9790-4ed8-aa0a-87f959497324,08d2c2d1-5840-4e58-bb24-2b086e41d4ca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
94434af2-c62c-4626-a57f-300b24b8af2d,08d2c2d1-5840-4e58-bb24-2b086e41d4ca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ef1d7f55-5e19-45cc-8c5d-51d752abb01d,08d2c2d1-5840-4e58-bb24-2b086e41d4ca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f3c4bab8-4660-4796-b250-e91fbb8fb7e6,427d3767-d17a-4b53-974b-3ebe7b28570d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4525c660-f09f-4f2e-a949-bf834f89ff25,427d3767-d17a-4b53-974b-3ebe7b28570d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a457a0db-f9bc-4616-9959-5bab02eecb71,427d3767-d17a-4b53-974b-3ebe7b28570d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
55910ece-22d7-4278-adee-4c22e7442f7f,427d3767-d17a-4b53-974b-3ebe7b28570d,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
aee5eb99-24b0-4332-9153-e15d4dc7b335,025f63b0-4ff8-42ef-aba9-72e6aa28fa51,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
39aef5ba-cfbc-40a1-9643-58cc4017f765,025f63b0-4ff8-42ef-aba9-72e6aa28fa51,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4cb7dfe3-ed1b-4cca-aced-ec56b1173c14,025f63b0-4ff8-42ef-aba9-72e6aa28fa51,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
26231bc2-b97b-49a3-a8f5-3136fd079b59,025f63b0-4ff8-42ef-aba9-72e6aa28fa51,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1dd39e6f-e3d1-46fd-8108-1b4df83f94c2,c4cb5cca-f9fb-4cad-8453-74bef1a84cbb,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cd2b695b-9856-4a28-8c41-656483534dff,c4cb5cca-f9fb-4cad-8453-74bef1a84cbb,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ef1d7f55-5e19-45cc-8c5d-51d752abb01d,c4cb5cca-f9fb-4cad-8453-74bef1a84cbb,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6c29b48d-a3eb-4395-99eb-48b8c68f7ef7,c4cb5cca-f9fb-4cad-8453-74bef1a84cbb,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
46cdd751-b752-4484-a8a4-73c103803411,c44257e8-3915-4627-bcbf-4ab5e06aead8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f78910be-c1b0-45ef-ba89-6a05f0e846f1,c44257e8-3915-4627-bcbf-4ab5e06aead8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ad76688d-5008-4ca7-8b7b-fc983d5b2e11,c44257e8-3915-4627-bcbf-4ab5e06aead8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e907384b-0a09-47dc-80d5-2289bbb07803,c44257e8-3915-4627-bcbf-4ab5e06aead8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
be0b7c45-8f7e-4736-a066-708a15583b0a,c4d13809-f06c-45c9-90da-225dd03306c4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
34d97c04-3dc8-46f4-a7ce-2cf58a165654,c4d13809-f06c-45c9-90da-225dd03306c4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4adb4ab6-3271-42f7-a642-9d6b35277520,c4d13809-f06c-45c9-90da-225dd03306c4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1674e4eb-5dbd-492a-851a-c322c371fe69,c4d13809-f06c-45c9-90da-225dd03306c4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
361436f2-930b-4b06-a08d-773b893a7702,f3616513-da8f-4830-afb8-a49624f0ed82,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
80b0757c-cd4f-4cb9-8639-0cd56135e0ed,f3616513-da8f-4830-afb8-a49624f0ed82,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
3ba209c9-6077-4f35-aacf-5f489b695e19,f3616513-da8f-4830-afb8-a49624f0ed82,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0325c226-1c13-475d-8452-262dcb59bce1,f3616513-da8f-4830-afb8-a49624f0ed82,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
03e18b61-34d0-442b-9414-40d13f324a8b,c0e0da9f-f4dc-4e75-b47d-da1ffeaa52de,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
16f95c52-b2da-4c87-ae4a-01b1bac9f211,c0e0da9f-f4dc-4e75-b47d-da1ffeaa52de,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f31b1bdc-51d0-4f4c-8887-1f9a54db24a1,c0e0da9f-f4dc-4e75-b47d-da1ffeaa52de,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0ccceb88-ec4c-4763-b174-fcdacd63bd9d,c0e0da9f-f4dc-4e75-b47d-da1ffeaa52de,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d792ea74-205a-4b60-bb4f-96f2efa0968d,86a7f118-b931-4f0d-996f-a0db8dc50ac8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
508590e8-6adb-4444-ae64-d2681c4548f2,86a7f118-b931-4f0d-996f-a0db8dc50ac8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c3a0f57b-7e74-4abb-bac8-ea56ecefe1aa,86a7f118-b931-4f0d-996f-a0db8dc50ac8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7c686905-5b2d-4925-87bc-bf0658bdf63a,86a7f118-b931-4f0d-996f-a0db8dc50ac8,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0f9ac911-8cd9-4929-8df7-00034ac00019,65eca17a-5bc8-402b-84f7-e3403aaa25f1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d5dd7dcc-7af4-497c-9e61-785010917b74,65eca17a-5bc8-402b-84f7-e3403aaa25f1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
df2492f6-5796-4920-af07-7a6952e2e01d,65eca17a-5bc8-402b-84f7-e3403aaa25f1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d3dd5279-bbf3-455a-8447-6bcbc32862ea,65eca17a-5bc8-402b-84f7-e3403aaa25f1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
5e9439eb-300c-4cb7-9f24-770c16c38c56,3bcb8bcc-bbe3-42cf-bac6-6fb6c1b03db5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
492329f5-9de7-4184-922f-f416dcf59a77,3bcb8bcc-bbe3-42cf-bac6-6fb6c1b03db5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7b8df0bb-0826-4afb-9466-cf65d1bf8b85,3bcb8bcc-bbe3-42cf-bac6-6fb6c1b03db5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2a1a1e8d-3dae-4c1e-8d51-51be2091ab68,3bcb8bcc-bbe3-42cf-bac6-6fb6c1b03db5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0c29ef88-215d-4f32-9c79-850bdcd36051,60ae6493-0b95-420e-8023-4b4124924b23,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
5980147c-be45-4223-806f-8d2468cf5579,60ae6493-0b95-420e-8023-4b4124924b23,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9bf8d867-5311-4ebd-a0ae-f0702e630e4e,60ae6493-0b95-420e-8023-4b4124924b23,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8ed91ab3-df28-4f85-ad42-7b35b2d86226,60ae6493-0b95-420e-8023-4b4124924b23,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f969e97b-7fca-4795-bfca-811f8ab37ebf,e7fe5905-dd65-49bc-8371-1f76985d56e0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
66ffbc22-1a4a-4e8d-91a0-4615915d7371,e7fe5905-dd65-49bc-8371-1f76985d56e0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c1cb4d99-03fb-4a38-9696-57fce0e1cfd1,e7fe5905-dd65-49bc-8371-1f76985d56e0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0158e92d-f233-478c-a742-4b2b504ab6a0,e7fe5905-dd65-49bc-8371-1f76985d56e0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1fa64d17-e3fe-4200-a959-7db1fbaa5683,ae292e71-56a6-462c-a580-4b9a01dfef58,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
dfbb5b76-9933-436b-90e7-bf2cf1154562,ae292e71-56a6-462c-a580-4b9a01dfef58,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
33429ecb-715c-4f9f-9518-5beae4112f32,ae292e71-56a6-462c-a580-4b9a01dfef58,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
79965b0e-00af-4a71-8101-35dde7d09afd,ae292e71-56a6-462c-a580-4b9a01dfef58,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
89ab919f-8699-4ee2-a9dc-9e81b18ab1aa,8654227e-0883-4d82-9171-b9b6225b5079,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a4963511-11cc-4f70-912a-99bb9c241e1c,8654227e-0883-4d82-9171-b9b6225b5079,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
df217990-9378-43f7-a4d4-c4ecddd690b8,8654227e-0883-4d82-9171-b9b6225b5079,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8d5cfece-9dff-4c29-a222-8beb8bc34750,8654227e-0883-4d82-9171-b9b6225b5079,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a3aaa708-cad2-46df-b3b1-9366020b6583,4841eaf0-3eab-4f87-a6a8-5fefde41bb19,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6d65c129-36c1-4cc7-bfb1-c0712b282f79,4841eaf0-3eab-4f87-a6a8-5fefde41bb19,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cebe38f4-fae0-4eea-a09c-8aa59c72f695,4841eaf0-3eab-4f87-a6a8-5fefde41bb19,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7a0d296d-f8fd-42b7-97a1-f7b89f652809,4841eaf0-3eab-4f87-a6a8-5fefde41bb19,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
990e9e41-8d67-4825-b437-dfcf827c620f,80f8f69d-c9ff-47fc-8b7b-60805aff5ff1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2ea62876-8643-4c9a-be59-39d8c6b7bf4d,80f8f69d-c9ff-47fc-8b7b-60805aff5ff1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
361de942-6880-4094-bb78-783ea17f6c11,80f8f69d-c9ff-47fc-8b7b-60805aff5ff1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
12237ee4-7429-4513-908d-963bf9b6412b,80f8f69d-c9ff-47fc-8b7b-60805aff5ff1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bbe7986a-dc5d-4cc3-950e-9d49fad60152,766df225-95d6-4451-a3a0-844de46f143e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
613ff985-5d0a-43d6-8d9e-580a9eb150e0,766df225-95d6-4451-a3a0-844de46f143e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ad76688d-5008-4ca7-8b7b-fc983d5b2e11,766df225-95d6-4451-a3a0-844de46f143e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1bd6148e-02c0-47d7-8913-d3ec37366bd8,766df225-95d6-4451-a3a0-844de46f143e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e790eb93-baba-4845-8d17-c762d0a855e6,e5977c66-cea6-4e1c-be5b-539c16b63b7f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fcea9e87-48de-4365-9e7a-d43079486fab,e5977c66-cea6-4e1c-be5b-539c16b63b7f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8f41e753-ebb9-44fd-9681-d2422d879cf8,e5977c66-cea6-4e1c-be5b-539c16b63b7f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
64bbc8f1-a329-4629-88b3-328220d3708b,e5977c66-cea6-4e1c-be5b-539c16b63b7f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7ecd967c-c909-45d1-9aeb-78c1ec59439f,bf575746-0944-45aa-a44e-4575bc090564,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d2da2879-5d41-4188-80ed-b6e724e2ecf2,bf575746-0944-45aa-a44e-4575bc090564,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
183697c6-14ad-4db4-a84e-11ddaf0ea114,bf575746-0944-45aa-a44e-4575bc090564,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
987cdcfa-c167-496f-a301-b7ad02d0c583,bf575746-0944-45aa-a44e-4575bc090564,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
48012c55-1403-45b5-9ddf-1910bcdb4d7c,8e783cb9-b674-4bb7-9e63-1f64908797e1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ce01bcb5-e2da-4c74-b787-b78af324bbb4,8e783cb9-b674-4bb7-9e63-1f64908797e1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
aa45fd9a-09be-49e3-9c01-90da94c2fd65,8e783cb9-b674-4bb7-9e63-1f64908797e1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8b8280d4-9a01-492b-a164-9d3fe3154715,8e783cb9-b674-4bb7-9e63-1f64908797e1,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e5df0c28-1460-4c01-92da-76ab896e2319,52ecb7f8-b5c1-4898-a4d9-e6b7e085bc30,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d9336961-276d-4112-bc2b-7987a58fbbba,52ecb7f8-b5c1-4898-a4d9-e6b7e085bc30,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b9bde5fb-c7c4-46ab-b132-053abd653134,52ecb7f8-b5c1-4898-a4d9-e6b7e085bc30,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2327d84f-c12b-480e-83db-841a48c63dd2,52ecb7f8-b5c1-4898-a4d9-e6b7e085bc30,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
26172a5c-8511-45bb-817a-23109b7cd3dd,a8e89dc2-856d-49f7-a1a5-9044beaef1a2,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4bda8de2-72a5-419a-bbcd-df1e8c4cb211,a8e89dc2-856d-49f7-a1a5-9044beaef1a2,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
987cdcfa-c167-496f-a301-b7ad02d0c583,a8e89dc2-856d-49f7-a1a5-9044beaef1a2,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fa24ff68-e7d3-427a-b054-7cb6efdef182,a8e89dc2-856d-49f7-a1a5-9044beaef1a2,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7b8df0bb-0826-4afb-9466-cf65d1bf8b85,9dca3382-f88a-4658-9d36-6f38e58f869a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b8e97ca7-54c3-4158-a1d4-518b1061c984,9dca3382-f88a-4658-9d36-6f38e58f869a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9f02ffaf-f98d-438b-8868-163f28a4a3b9,9dca3382-f88a-4658-9d36-6f38e58f869a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d0fda48b-3fa6-4446-b827-0b82848e6e64,9dca3382-f88a-4658-9d36-6f38e58f869a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
