career_id,ai_disruption_risk,future_demand_score,work_life_balance_score,remote_work_potential,entrepreneurship_potential,methodology_version,rationale,source_names,assessed_at,updated_at
6bbfa047-6f78-462a-b95d-beeda0818622,25,67,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d060d253-edc9-4e73-b61d-ac6f4c9891ed,25,90,70,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
5fc57ffe-a0ff-429d-87da-325ec153fd38,78,69,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f53b1d4f-05f7-48e7-b03c-dac116e48dfe,25,83,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
cee00d2b-0293-4fdd-9cf0-db47049049d2,78,40,70,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
34da0d12-45cd-46a0-9d60-bba2e61fcaa1,78,80,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b4f7dce4-6aab-4512-9f61-7a632044211e,25,51,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
63231bfe-6a60-46f1-8b30-4bb71b95e95c,52,71,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c6627656-3ca6-461d-ae80-22a19ea4bf21,78,88,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
92bbf249-0516-4f70-8fc2-826715e33c4c,52,57,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
da6faa95-5b5b-4b4d-a91c-84a6bb549eef,78,78,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
dc9c06f7-637a-4dbf-aa78-7d7e943e1f1d,78,86,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
97d2779b-a6fb-4379-b74b-3e5762d5549e,52,42,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
446eb79a-152c-4dfb-a8ae-5ae7e6a1c550,52,91,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a43eb17f-86ff-489b-8afc-71f8fd366c4f,25,75,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c54039cb-7b07-4db5-93a3-7879e9ceec05,78,88,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ab450a2a-c64f-4520-b281-8fa2ec82fbcc,25,46,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d34a1428-44bf-4bd8-8488-34ecce726154,52,49,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0ba5e410-8738-4ab9-8712-bd4d8fec3661,52,62,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
67b0c520-10f4-44cd-afa1-56d78204f88e,52,78,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
6bb86c62-2ade-4e28-8800-98bb982cf323,78,40,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
66f7a9e0-7c4c-4184-9f2d-b64b0ae873a7,78,47,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c1c2ff21-86b9-4099-9b05-e14b663415e4,25,80,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9652d388-d182-41a1-a667-37df74145450,78,93,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a73c96bb-4988-4419-b9ba-5cad3b2906d7,78,52,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
fc6cbe05-282d-46d3-9b07-f703c773b6a3,52,42,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c177520b-3e6c-4a13-bc99-ed3c539236c1,25,85,62,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ae6d781e-39ee-413a-8844-96c36e9eb0c4,78,59,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
14c457c6-4c12-4d96-87a2-5f302018464b,52,68,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
64b1d8f2-30eb-414c-9562-428ade39685c,78,67,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
46cdd751-b752-4484-a8a4-73c103803411,52,51,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c3a0f57b-7e74-4abb-bac8-ea56ecefe1aa,52,83,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
de65b6ce-26cc-4d62-a9f6-851b14fa06bf,78,76,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7a20acf2-03ca-4c35-8cd2-510e4cb5f1b4,52,93,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
2e5d9423-feee-450b-aeaf-a34a7ff4c63c,52,92,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c16c6097-27ab-499d-a110-1ff57516894d,52,41,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
02dc58fe-7a8d-4191-99f4-bdf69ff23c89,25,68,52,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
6ecdcc96-8e8e-41a7-b4d6-15bb40839da3,52,50,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
16a7e439-ca0f-4531-8337-6260beb28993,25,49,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b45d6e6e-fa8c-46d1-bc0d-231cad51c5ca,52,94,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
58fd5d1d-4278-4307-8b8e-8838ebf6f884,52,46,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
fd814a9e-83f6-4b63-bb00-31b6b6db5a61,78,63,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0e7e1478-14eb-4f5e-851a-82904f07ed70,52,95,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b666d26c-ab9b-4f6b-98ec-ff7d88c9319e,78,46,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
15ae3bb8-70cd-497b-bba3-1850d2d4ba10,25,79,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
90cafdf0-9c64-4d2d-b8a1-dbe32e012560,25,76,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e5cfe59e-cb50-411b-af02-fba2c1cb4f87,52,51,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f4ca0ca1-9739-4b36-9f41-6e6ccb332bd2,52,89,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
67e66e2e-b0ea-43c5-b8a8-6006956e9e9d,52,69,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a6dfb5d3-b52e-4ecd-92dc-02f0156c63c7,25,76,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
2fe6797c-a1ce-410e-b4f8-e838966a3b12,78,85,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c65da93b-e765-4ee6-b01d-16b2a261b3fb,78,79,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0a83861c-3dc1-47cb-b763-b01e894c4714,52,86,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
78322c8d-35cf-46f6-b1a0-b8603831603c,52,66,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0f5f4906-b3a9-46a8-a550-f31b94f7657c,52,66,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
1a400d9e-d2ce-48e9-9574-10f5d3870945,52,40,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b88f96ba-efc3-4308-aac1-5f99e7e3870c,52,60,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
94225a29-710b-44a4-9927-820675b52778,52,78,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
17b8224e-0b2e-46ae-a8e0-26e8003c1c42,52,44,70,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e7a21b36-f4c1-47f1-8aa4-0b21575bb0dc,52,81,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
21de4c58-9172-4020-b0cf-356580bf9757,52,85,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
90f020d2-379c-464c-9743-36e200cad95f,52,84,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
2ea62876-8643-4c9a-be59-39d8c6b7bf4d,78,45,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
42c7477b-2102-40b6-b6a6-87d578e144e7,25,59,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
4ce1df4a-f5cf-4e49-bd77-decaf7d81792,25,48,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f0885e1a-de16-4bd1-9714-e2e567314986,52,61,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e907384b-0a09-47dc-80d5-2289bbb07803,78,64,62,85,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
58f4229b-9b18-4132-b6a8-d8714dd361c5,52,65,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
3cc46b33-4372-4ed1-a3be-c2c10ce5aa8d,52,47,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d99c14e1-1477-4d20-819c-cd3a4c491036,25,76,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
073bc8dd-44f2-47c5-b14b-5fb8b16692bd,52,77,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
5f22398f-706c-4caf-899a-0d87a5dc2082,78,60,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f80e9aa9-2311-4fd4-91df-8294f531230a,52,68,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
2d567333-f291-45ed-b607-595ed73b5cd9,52,68,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9d379fd4-e314-4753-8576-0a437e5a7104,52,60,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9d984a08-c761-4d07-9e2b-702b3233d0ef,78,94,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
2336ab47-1a73-4981-8f86-2fb3419823a0,52,54,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
af4f3357-0efc-4509-86f7-bd33fa9bb048,25,94,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7f938093-db98-4024-bf3f-1d149d898e7b,52,63,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9bf8d867-5311-4ebd-a0ae-f0702e630e4e,52,47,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7e3965f1-4cc0-437d-b7ea-7160729e19f2,25,45,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a513de3f-da29-4589-b496-92b63bf53937,25,75,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0325c226-1c13-475d-8452-262dcb59bce1,25,87,52,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
613ff985-5d0a-43d6-8d9e-580a9eb150e0,52,81,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c8eebc3a-dc31-4ee3-a44f-8a00b6867ba8,52,50,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
4da09946-a50a-4341-8995-4dbb8654c78c,78,60,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
bb79fa74-4b6d-4355-93de-b751fcd0d8bb,78,66,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
11da153e-aaa1-4d0e-b65a-c578d0e747c1,25,69,62,85,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e93c159f-4323-4992-82b7-16967ce87472,78,45,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7e8135ae-bb44-4b4e-8d57-2f2eba4dc2d7,78,48,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ff7ad599-2872-4316-85e4-a71a7bac6062,78,93,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
2a5c03c4-1ce9-4acb-8b13-11db85fc3c5d,78,58,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9ae6152a-e428-451b-b562-fd925d98909b,78,40,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e790eb93-baba-4845-8d17-c762d0a855e6,25,81,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7a0d296d-f8fd-42b7-97a1-f7b89f652809,78,95,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d3c8d261-f4c3-4ccd-9016-a47c84076465,78,48,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
757018b7-7558-4d81-8f8d-5dfaef2cc048,52,63,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0e2c5577-818c-4206-be75-8503f86044e4,52,86,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
221fa435-d83d-4b8c-93d4-4512172e23df,78,40,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
26172a5c-8511-45bb-817a-23109b7cd3dd,25,59,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b5b97c98-1a1a-4276-8507-2ec19bd51afa,78,80,62,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
77f3c6f8-f72a-4060-9a04-10890d222ec1,78,82,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c71a6299-741a-41f7-9dc1-dc16501523f6,78,77,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7643a716-8962-49f1-b7f1-a38836075ea4,52,68,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
