id,title,emoji,description,salary_entry,salary_mid,demand_index,ai_risk,required_education,alternatives,tags,created_at,updated_at,salary_senior,category,skills_required,degrees_accepted,certifications,future_demand,growth_rate,top_companies,remote_opportunities,career_code,canonical_name,day_to_day_summary,personality_fit,source_system,source_reference,data_version,last_reviewed_at,is_published
a5bff769-4387-49a5-b9a4-6fae68aa900a,Restaurant Manager,🏨,Runs day-to-day restaurant operations.,6,16,76,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Medium,17,"{Marriott,Hyatt,Oberoi,""ITC Hotels""}",Medium,restaurant-manager,Restaurant Manager,Runs day-to-day restaurant operations.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b3c77f36-8fe3-4705-b75a-c5c7ca932780,Restaurant Owner,💼,Owns and operates restaurants.,3,11,94,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,23,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Medium,18,"{McKinsey,Deloitte,BCG,TCS}",High,restaurant-owner,Restaurant Owner,Owns and operates restaurants.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
3cadfdeb-c3e4-487b-b914-91ac9620c843,Retail Banker,💰,Provides banking to retail customers.,5,16,79,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,46,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",High,6,"{HDFC,ICICI,""JP Morgan"",""Goldman Sachs""}",High,retail-banker,Retail Banker,Provides banking to retail customers.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
477885ac-0db8-4216-9df2-ae2d3f0fdebb,Retail Store Manager,💼,Runs a retail store.,2,14,83,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,12,"{Deloitte,BCG,McKinsey,TCS}",None,retail-store-manager,Retail Store Manager,Runs a retail store.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b8e97ca7-54c3-4158-a1d4-518b1061c984,Revenue Operations Manager,💼,Optimizes go-to-market operations.,8,14,57,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,25,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Low,10,"{Bain,Deloitte,TCS,McKinsey}",Low,revenue-operations-manager,Revenue Operations Manager,Optimizes go-to-market operations.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
748c3464-65a2-4d93-abad-cb219653bb13,Risk Manager,💰,Identifies and mitigates financial risks.,4,8,72,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,20,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Low,18,"{""Goldman Sachs"",SBI,""JP Morgan"",HDFC}",Medium,risk-manager,Risk Manager,Identifies and mitigates financial risks.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4b73a293-ec98-4fa8-9d53-de6c1a8a5b22,River Rafting Guide,⚽,Guides whitewater rafting.,5,17,76,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,43,sports,"{Discipline,""Physical Fitness"",Coaching,""Mental Toughness"",Teamwork}","{BPEd,""Sports Science Degree"",""Coaching Cert""}","{""NIS Coaching"",""ACE Cert"",""First Aid""}",Low,23,"{""Sports Brands"",BCCI,Clubs,Federations}",None,river-rafting-guide,River Rafting Guide,Guides whitewater rafting.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
caff7afd-acc0-4dc7-a058-57cc828d72c2,Robo-Advisor Engineer,🚀,Builds automated investment advisors.,8,18,78,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,48,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",Very High,8,"{DeepMind,""Reliance Jio"",Microsoft,Tata}",Medium,robo-advisor-engineer,Robo-Advisor Engineer,Builds automated investment advisors.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4b78b667-c600-4968-8df5-7bdcdefce86c,Robotics Engineer,💻,Designs and programs robots for industry and consumer use.,5,9,52,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,22,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,16,"{TCS,Infosys,Amazon,Flipkart}",High,robotics-engineer,Robotics Engineer,Designs and programs robots for industry and consumer use.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4fea9c7d-fbf9-41d0-b87d-a6663f889a49,Roofer,🔧,Installs and repairs roofs.,2,9,53,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,34,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",High,12,"{""Local Firms"",Contractor,""Self Employed"",Industry}",Low,roofer,Roofer,Installs and repairs roofs.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
449edd83-725e-4c05-b369-779e6013f970,Ruby on Rails Developer,💻,Builds web apps with Rails.,4,12,94,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,38,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,4,"{Amazon,Google,Razorpay,Infosys}",High,ruby-on-rails-developer,Ruby on Rails Developer,Builds web apps with Rails.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4cb7dfe3-ed1b-4cca-aced-ec56b1173c14,Rust Developer,💻,Builds applications in Rust.,3,7,83,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,19,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,14,"{Amazon,Razorpay,Infosys,Microsoft}",High,rust-developer,Rust Developer,Builds applications in Rust.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
98052a00-3ef7-4d2a-863f-66f10bd8e008,Safety Officer,🏛️,Ensures workplace safety.,2,10,71,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Medium,22,"{""State Govt"",GoI,Police,""Indian Army""}",Low,safety-officer,Safety Officer,Ensures workplace safety.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
8c2e8a4c-8f43-494a-b300-9beb6a5a8f06,Sales Development Representative,💼,Generates and qualifies sales leads.,8,15,50,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,9,"{BCG,Bain,McKinsey,Deloitte}",High,sales-development-representative,Sales Development Representative,Generates and qualifies sales leads.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
142ee715-9e9a-4270-a342-7e57029dd897,Sales Manager,💼,Leads sales teams to hit revenue targets.,4,14,82,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,31,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Medium,3,"{TCS,McKinsey,Deloitte,Bain}",Medium,sales-manager,Sales Manager,Leads sales teams to hit revenue targets.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c5cc5edf-8313-4231-9416-fb2884355d95,Sales Operations Manager,💼,Supports sales execution.,8,18,64,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,48,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Low,10,"{BCG,McKinsey,TCS,Deloitte}",Low,sales-operations-manager,Sales Operations Manager,Supports sales execution.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
8915bb5b-8524-4a56-9a47-d667364452ef,Salesforce Administrator,💻,Administers Salesforce CRM.,5,15,59,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,7,"{Infosys,Razorpay,Microsoft,TCS}",Low,salesforce-administrator,Salesforce Administrator,Administers Salesforce CRM.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
bbe7986a-dc5d-4cc3-950e-9d49fad60152,Salesforce Developer,💻,Develops on the Salesforce platform.,5,11,56,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,37,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,17,"{Google,Microsoft,Amazon,Razorpay}",Medium,salesforce-developer,Salesforce Developer,Develops on the Salesforce platform.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
0b093488-b196-4935-adde-cd390ae73ab4,Salon Owner,💼,Owns and operates a beauty salon.,3,7,70,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,25,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,24,"{Deloitte,Bain,BCG,McKinsey}",Medium,salon-owner,Salon Owner,Owns and operates a beauty salon.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
68878a2c-fc74-4c1f-9b4a-34d5f177c8ac,Sanitation Engineer,⚙️,Designs sanitation systems.,4,12,69,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,37,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",Low,4,"{Reliance,Siemens,L&T,Tata}",None,sanitation-engineer,Sanitation Engineer,Designs sanitation systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
1674e4eb-5dbd-492a-851a-c322c371fe69,SAP ABAP Developer,💻,Develops in SAP's ABAP language.,2,7,46,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,7,"{TCS,Razorpay,Amazon,Microsoft}",None,sap-abap-developer,SAP ABAP Developer,Develops in SAP's ABAP language.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a457a0db-f9bc-4616-9959-5bab02eecb71,SAP Consultant,💻,Implements SAP enterprise software.,4,16,87,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,42,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,3,"{Microsoft,TCS,Infosys,Google}",Low,sap-consultant,SAP Consultant,Implements SAP enterprise software.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
6c4febc3-3f9b-4054-ae00-c2be167869fd,Satellite Engineer,🚀,Designs and operates satellites.,5,11,66,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",Very High,22,"{OpenAI,DeepMind,""Reliance Jio"",Tata}",Medium,satellite-engineer,Satellite Engineer,Designs and operates satellites.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
6bbfa047-6f78-462a-b95d-beeda0818622,Scholarship Officer,📚,Manages scholarship programs.,4,16,67,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,34,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Very High,2,"{BYJU's,Vedantu,Universities,Unacademy}",Medium,scholarship-officer,Scholarship Officer,Manages scholarship programs.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
d060d253-edc9-4e73-b61d-ac6f4c9891ed,School Administrator,📚,Manages school operations.,7,18,90,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,32,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,8,"{BYJU's,Unacademy,Schools,Vedantu}",Low,school-administrator,School Administrator,Manages school operations.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5fc57ffe-a0ff-429d-87da-325ec153fd38,School Counselor,📚,Provides counseling in schools.,8,18,69,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Medium,25,"{Universities,BYJU's,Vedantu,Schools}",None,school-counselor,School Counselor,Provides counseling in schools.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f53b1d4f-05f7-48e7-b03c-dac116e48dfe,School Nurse,🩺,Provides health services in schools.,2,13,83,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,39,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Very High,25,"{Fortis,AIIMS,Manipal,Max}",Medium,school-nurse,School Nurse,Provides health services in schools.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
cee00d2b-0293-4fdd-9cf0-db47049049d2,School Principal,📚,Leads and manages a school.,6,17,40,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,22,"{Universities,Schools,Vedantu,Unacademy}",Low,school-principal,School Principal,Leads and manages a school.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
34da0d12-45cd-46a0-9d60-bba2e61fcaa1,Science Communicator,🎬,Explains science to the public.,5,16,80,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",High,21,"{""Times Group"",Sony,Netflix,Disney}",High,science-communicator,Science Communicator,Explains science to the public.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b4f7dce4-6aab-4512-9f61-7a632044211e,Scrum Master,💼,Facilitates agile teams and removes blockers.,8,19,51,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Very High,20,"{Bain,Deloitte,BCG,TCS}",Medium,scrum-master,Scrum Master,Facilitates agile teams and removes blockers.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
63231bfe-6a60-46f1-8b30-4bb71b95e95c,Secondary School Teacher,📚,Teaches middle and high school students.,6,15,71,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,32,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Medium,19,"{Vedantu,Universities,Unacademy,Schools}",Medium,secondary-school-teacher,Secondary School Teacher,Teaches middle and high school students.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c6627656-3ca6-461d-ae80-22a19ea4bf21,Security Engineer,💻,Builds defensive security tooling and infrastructure.,5,17,88,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,10,"{Infosys,Microsoft,TCS,Razorpay}",Medium,security-engineer,Security Engineer,Builds defensive security tooling and infrastructure.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
92bbf249-0516-4f70-8fc2-826715e33c4c,Seismologist,🔬,Studies earthquakes.,3,13,57,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,39,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",High,13,"{IISc,CSIR,ISRO,DRDO}",Low,seismologist,Seismologist,Studies earthquakes.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
da6faa95-5b5b-4b4d-a91c-84a6bb549eef,Senior Data Scientist,💻,Senior IC building advanced ML systems.,7,16,78,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,12,"{Infosys,Flipkart,Amazon,Microsoft}",None,senior-data-scientist,Senior Data Scientist,Senior IC building advanced ML systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
dc9c06f7-637a-4dbf-aa78-7d7e943e1f1d,Senior Software Engineer,💻,Senior IC building complex software systems.,7,15,86,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,21,"{Google,Razorpay,Amazon,Flipkart}",Low,senior-software-engineer,Senior Software Engineer,Senior IC building complex software systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
97d2779b-a6fb-4379-b74b-3e5762d5549e,SEO Specialist,💼,Optimizes websites for search engine visibility.,4,9,42,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,22,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,24,"{Deloitte,Bain,TCS,BCG}",None,seo-specialist,SEO Specialist,Optimizes websites for search engine visibility.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
446eb79a-152c-4dfb-a8ae-5ae7e6a1c550,ServiceNow Developer,💻,Develops on ServiceNow platform.,3,11,91,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,21,"{Microsoft,Amazon,Razorpay,Infosys}",Medium,servicenow-developer,ServiceNow Developer,Develops on ServiceNow platform.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a43eb17f-86ff-489b-8afc-71f8fd366c4f,Set Designer,🎬,Designs sets for film and theater.,2,13,75,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",High,17,"{""Times Group"",Sony,NDTV,Netflix}",High,set-designer,Set Designer,Designs sets for film and theater.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c54039cb-7b07-4db5-93a3-7879e9ceec05,Sharepoint Developer,💻,Builds Sharepoint solutions.,3,11,88,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,12,"{Google,Microsoft,Amazon,Flipkart}",Low,sharepoint-developer,Sharepoint Developer,Builds Sharepoint solutions.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ab450a2a-c64f-4520-b281-8fa2ec82fbcc,Ship Captain,🔧,Commands ships at sea.,2,9,46,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",Medium,5,"{""Local Firms"",Industry,""Self Employed"",Contractor}",Medium,ship-captain,Ship Captain,Commands ships at sea.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
d34a1428-44bf-4bd8-8488-34ecce726154,Sign Language Interpreter,🎬,Translates between sign and spoken language.,3,9,49,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",Very High,2,"{Netflix,Disney,Sony,""Times Group""}",High,sign-language-interpreter,Sign Language Interpreter,Translates between sign and spoken language.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
0ba5e410-8738-4ab9-8712-bd4d8fec3661,Singer,🎬,Performs vocals across genres.,6,12,62,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,31,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",High,5,"{Netflix,Disney,""Times Group"",Sony}",High,singer,Singer,Performs vocals across genres.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
